"epci2018";"SEXE";"FAM_2_b100";"FOR_3_b100";"EMP_1_b100";"EMP_3_b100";"EMP_4_b100"
"200057859";"H";77,7166766700101;154,57447843691;74,972163779646;27,5012398532778;77,5804594059486
"200057958";"F";84,0322176061988;88,1828307910155;88,5652928021411;73,4757742354948;90,3326648339753
"200057958";"H";37,2334019904432;100,436374334998;80,6869640388089;28,3703046059504;77,2357505368531
"200058360";"F";71,9011776696048;98,3005249942328;71,3570670483525;99,1596631740637;96,9989010791838
"200058360";"H";35,7452751434327;96,4264966167094;57,8720778407499;24,587458580106;69,2043495619834
"200058477";"F";80,471390571317;82,7684131347189;78,1616985930651;82,9975765370695;102,764708245779
"200058477";"H";34,3889512039265;96,2335731101317;78,427633660295;34,4169447143646;87,1121597642427
"200058485";"F";81,6686732670208;78,9679259850847;75,5831639584291;85,5400301866959;92,208385288268
"200058485";"H";32,5647471191643;94,3057212954401;76,9557061497384;32,9921463373656;79,4934779204632
"200058519";"F";85,4778957645422;62,3523238556227;70,2747299860855;90,2158407203507;88,1834078777378
"200058519";"H";26,4407891907056;66,7216286817129;66,4201930743327;29,924070626123;71,0593248810109
"200058782";"F";80,6847507095484;81,5746744405419;76,0076440483605;76,5206567629317;79,1458194304386
"200058782";"H";34,8817573685266;93,0963204013419;70,476866732325;21,7556171216161;55,1672624998396
"200059228";"F";109,039276381529;103,063835452583;102,20442964106;75,5227702758106;84,7477475346237
"200059228";"H";55,8376127852742;108,27487629929;89,7049850393832;28,6776522863664;80,6154647489928
"200059392";"F";82,4177594305269;99,3536079006739;87,7534820931559;127,232512573392;130,919983910417
"200059392";"H";32,8220702018589;84,9302917440308;60,7761314236142;28,4858188943717;112,851118311853
"200059400";"F";78,3425192992509;113,677781885159;86,6680954321481;95,2584462663598;101,848065148835
"200059400";"H";47,2384363920482;107,32946083571;77,1875926319271;22,8162180427904;84,2133964207839
"200059889";"F";105,150897130876;96,2252140455114;95,0727063426154;84,7879393827045;92,1268800988248
"200059889";"H";42,0654351455415;108,100387701944;88,3382517456616;25,4482703270485;84,2181158134766
"200060010";"F";58,0647720250738;88,2153488363066;65,0029318999181;127,868330178973;98,9865098588213
"200060010";"H";23,6853103972562;72,9604469971833;49,0888762251934;17,5328001044259;87,503222403687
"200065563";"F";85,5735417723839;100,788342449835;83,8046202633789;116,103167444924;111,518901796552
"200065563";"H";43,2740458072541;128,324002592945;86,6840960597808;29,0598989268512;101,815463568204
"200065589";"F";66,6010258295908;89,7285871820781;75,8649228381575;120,856472949951;118,321247476619
"200065589";"H";21,0158116888739;108,125566660307;77,6560863777771;24,6592533540939;85,0343068547911
"200065597";"F";73,2433389861747;76,6618853463071;97,1919319903802;100,17644806318;90,35900553604
"200065597";"H";51,5088747271953;90,1706859629185;105,752321261815;30,9994735579392;86,9007102221844
"200065647";"F";140,691973763919;128,062344029216;122,062971119584;116,745953959918;104,423233610483
"200065647";"H";44,2158449261838;123,169824014398;113,533181930564;18,3985068943382;90,4681353835383
"200065787";"F";111,843588150563;146,199764632222;120,824168844089;99,5361190436391;99,7197846713012
"200065787";"H";43,3041802617846;122,355986043753;90,2287144882535;28,1195135054092;108,931218027301
"200065886";"F";83,8479388299432;88,503350385877;73,5191719985737;141,505661918017;113,679179262623
"200065886";"H";31,2917127954802;86,5830571155917;63,4096761264753;27,6203146102288;85,3733642633734
"200065894";"F";76,2876781204512;78,0351109527141;67,6268798637008;140,716606220426;106,465607862323
"200065894";"H";33,5001573324407;82,7773149927961;56,3960100244919;25,0442042810819;95,8348528304976
"200065928";"F";87,4364045878608;90,8557586367255;90,7105056574251;124,2465936703;108,396125047437
"200065928";"H";46,040204224878;88,0546182397869;91,0419127573011;37,2987210959832;91,232940257758
"200066009";"F";141,096498726492;129,284674117385;125,285646395802;123,792508672378;88,0113569944609
"200066009";"H";53,6071892029981;130,987363832426;125,903175944297;27,7298925227168;83,9386443567769
"200066017";"F";113,880398639977;111,104045558719;88,9653080783535;121,152906572828;144,35420267647
"200066017";"H";45,2758295683143;98,9080210843284;73,5946804738096;42,4475530922796;114,258062322631
"200066025";"F";88,7103682148169;93,6552103891829;78,3918970505744;119,895921953123;98,4957798251718
"200066025";"H";26,5296226131656;98,2053477816064;58,0009256216904;15,8848861426306;57,9744529232119
"200066033";"F";91,1131719303931;88,1270025587894;72,8149213768691;145,764318217896;74,1269629268767
"200066033";"H";26,8627254151014;101,528232999253;69,4002949162727;34,1616987925562;106,929726671399
"200066041";"F";97,9725432702176;90,1591400272485;76,0514404373146;150,458523345018;76,7537828707261
"200066041";"H";34,7507066932268;100,58170860143;67,1054638507107;27,0130261356785;92,1654122138585
"200066058";"F";116,802237041529;86,5884002956075;82,395375648669;127,904568627176;84,4123460716653
"200066058";"H";36,9426333682384;90,3319641726334;77,8480897403221;25,8500445129141;72,8247866062364
"200066108";"F";106,064964670224;118,206297410616;93,9326908879362;143,541672900718;131,843562536655
"200066108";"H";34,4079471294003;111,474652297708;82,9517209433099;17,6690043754025;81,2671018241748
"200066116";"F";117,835895417183;133,066341163102;90,7341112996179;124,531633621349;151,168108779511
"200066116";"H";52,0081589486593;120,408913639965;79,2172838164619;21,0416236028926;117,484643803788
"200066124";"F";99,335801945995;103,313198546319;102,046587183338;134,150007269965;118,776277014549
"200066124";"H";46,7212070663966;113,847691674452;86,5641070140667;35,1066502185416;108,727209637326
"200066132";"F";159,425277195824;133,715313036662;110,852352192547;138,114989297112;117,001149015361
"200066132";"H";37,220845044295;133,234793524932;101,597239356089;33,4422941087874;113,771660932208
"200066140";"F";80,2207167154821;93,4401751489058;61,3776608613559;157,998174171454;101,668468688415
"200066140";"H";29,1577798028827;96,0023970710198;59,0545868524504;39,0993277357073;87,7169800849254
"200066157";"F";128,784972317271;148,41477976158;121,615054594039;121,566690859736;108,554228988828
"200066157";"H";41,5681365901561;115,900878662003;95,9242938132435;22,5821156113875;116,107557019197
"200066165";"F";91,3418278353595;95,9911578292599;71,980723712914;143,837873268518;140,526554080252
"200066165";"H";28,8115626940601;106,399869167394;72,886367133398;23,1295808141442;97,5309034553508
"200066173";"F";140,658676214215;119,608262211978;101,244722477194;148,78457885292;97,8209911207218
"200066173";"H";36,0955612618778;104,277462093051;74,938179185841;21,4710137677391;75,2899354909776
"200066223";"F";116,222017591173;111,458404106863;105,083484367329;120,04375877903;97,5254249573788
"200066223";"H";61,2669448167478;117,008836425498;97,7108406999638;64,0958821366686;147,29029796712
"200066231";"F";122,048308277594;155,17807286386;126,990963434796;111,251586127785;117,75612750553
"200066231";"H";53,7892499988434;118,228156269447;95,5534450317181;26,6846788940415;129,542604486036
"200066280";"F";93,1569041358471;131,761459679365;110,170872400271;90,4761300199303;95,0182616256436
"200066280";"H";29,8528653717539;118,277252061594;80,6104509965364;21,8497481898575;82,1421337372268
"200066322";"F";138,780954273825;137,613703202532;131,956635419334;109,477404703646;136,48142557749
"200066322";"H";52,5173562046743;125,17456304906;98,0246932031544;29,7597056637877;187,868704343379
"200066330";"F";68,5807916426181;90,6461235549634;69,0655451255438;111,915424570776;104,640134905397
"200066330";"H";23,1466902424643;100,29009900456;60,6717293523525;21,60546627666;83,1502552681425
"200066348";"F";122,724716247522;144,209974119537;129,795004370781;155,94245873545;117,681720628546
"200066348";"H";73,8506227059709;154,402241626883;119,532798698895;51,3133154188296;118,806841478227
"200066355";"F";130,682319581417;135,257649177127;127,847363530914;117,186662791961;104,504048244273
"200066355";"H";57,6219531384208;133,490516046481;116,535887873227;34,9750326144291;105,0976187566
"200066363";"F";97,9996696285912;128,074156655451;87,0669694279059;120,363097480498;202,242192849149
"200066363";"H";46,3834402817634;102,009228691562;77,7774135920003;35,8003062629992;140,764911349364
"200066371";"F";87,1814560385113;112,506099049613;85,7041077647213;94,1107884431756;105,933162234172
"200066371";"H";41,4231749279259;99,9468841234756;74,1329661947493;32,4554711492732;100,500273265088
"200066389";"F";68,3088354673904;84,8202131150707;70,6562285902683;108,875820588259;108,123631680782
"200066389";"H";39,2946788086778;85,4154358025135;68,6443059914208;22,9106931192623;94,7559952031654
"200066405";"F";78,6560565503866;82,1861760042347;69,3626458360641;114,427475546531;114,519237488513
"200066405";"H";21,4333761218481;83,9161444480423;55,492913353368;21,212609902625;96,5083447015079
"200066413";"F";103,233936973778;133,908231751824;111,335059284448;95,1415643363377;101,636204164987
"200066413";"H";43,4764977020515;116,034858351041;85,9693068332246;25,7904650719224;84,4609788096
"200066462";"F";111,407548847247;126,002177815457;97,8250101197576;91,7126331097126;115,113084780992
"200066462";"H";53,7605871556553;122,144312444216;96,2680093490201;28,5440911523286;104,411757018913
"200066512";"F";76,8973110640815;84,2046294483227;62,90143026829;108,840437865327;101,650091460315
"200066512";"H";35,4269352011861;88,2616180384376;66,3236413458026;25,2991701768617;77,4131961843041
"200066520";"F";87,2948378560576;112,947453199854;85,6723555796793;104,46420284878;108,865468740774
"200066520";"H";44,7208182943896;115,441485208837;72,6229703601688;46,0424505234983;86,2659135535342
"200066553";"F";110,120821602593;144,640669327552;75,872590623836;108,581951612816;134,401986894725
"200066553";"H";69,3342649702101;117,517055361916;67,3751817361013;21,2661889851932;68,7367495991493
"200066561";"F";90,7547130626214;98,0973859143003;88,9054769380913;167,614928538186;127,466653360927
"200066561";"H";39,8628897555546;74,014681010073;66,3364900660457;21,9350196601787;81,340467179514
"200066587";"F";62,230112712612;54,4285358616538;52,5259008504618;136,398101581095;102,719598193399
"200066587";"H";31,5005373715435;62,3732036898625;44,8753783107117;27,2070919445298;100,923194405047
"200066603";"F";74,1240909689182;89,9013572821202;70,0286608763337;66,3079380951108;112,899925138581
"200066603";"H";52,3157685542387;93,6909729524525;54,1562531748159;21,2246733540712;72,9066931149632
"200066637";"F";84,3308139728553;71,0608780195276;60,5263876979566;98,8668354486394;145,759849254536
"200066637";"H";37,8827896194953;74,2537855166065;48,4750973137022;43,7792892918011;120,843599252115
"200066645";"F";105,473938525316;111,708826898203;69,6126423665739;106,58006763288;112,053899399781
"200066645";"H";72,1613904615266;119,728538544432;72,2784031757295;63,4303175453715;98,7121009214784
"200066652";"F";86,4369907428026;113,410977670698;98,5693245549321;115,301290022487;111,279908061472
"200066652";"H";32,3819209813018;108,083169753262;70,4537003377296;29,5194337109688;110,026690671475
"200066660";"F";76,7161019961374;96,9966373240813;64,3590539764753;92,8921827194096;109,436298819202
"200066660";"H";44,4060941427028;82,8092887224706;48,1615240070961;24,9971400535803;78,3039119315149
"200066678";"F";79,8700404494769;77,6318505753689;58,7998987821674;124,58782759813;106,701897562755
"200066678";"H";43,3961318573835;78,0040674746447;49,9454741018602;23,6608913674952;93,0983757774919
"200066710";"F";66,020751199238;91,024655249783;74,8717003965347;125,728966617236;104,396325084962
"200066710";"H";30,0438408090354;92,5149052755795;68,2074015309385;33,3919659441643;95,4032838880029
"200066728";"F";45,0452129995927;62,8779544086035;54,4895485407695;122,259357899637;124,627999495496
"200066728";"H";17,4914575780999;72,4027955247863;52,8616838007279;22,948573126973;100,829642616941
"200066744";"F";108,320897472777;93,5112777380532;70,2420465443243;85,3491998901785;112,572527901396
"200066744";"H";66,5316361640528;90,3566714959336;69,7224486411549;24,2119182344798;99,7012225656394
"200066751";"F";107,600109504831;99,8124372083101;66,2768776288107;117,399854370443;114,564909073757
"200066751";"H";57,7908654144398;85,21039263978;60,6303723364989;26,1737603404141;80,7827208494685
"200066769";"F";69,8005920341612;88,8548785084793;66,8806901532575;103,257471259585;89,9862692259428
"200066769";"H";39,9959071329551;86,4316177731715;61,9351940442594;46,1574746988168;109,289851359073
"200066777";"F";77,304416757491;92,9081169905821;83,7687210739903;100,867415774315;112,969281509668
"200066777";"H";40,0846341522507;80,9984422151764;65,5113312198179;25,449854163157;84,2324730258665
"200066785";"F";77,1532138622133;93,0294832020044;79,3985261065481;107,340024689952;108,795343352133
"200066785";"H";31,0051778811947;68,1186250683383;61,9218167239272;18,4777476513983;105,585598803157
"200066793";"F";71,9842730796733;73,2548185009244;68,4782940443796;113,21216557851;91,664078647657
"200066793";"H";29,8647905186823;73,9408977173092;59,2076330906601;26,4417820779937;93,2972018843341
"200066801";"F";91,3099225705189;106,027079199876;90,4530753289351;123,727403881312;123,256683590893
"200066801";"H";47,9605037597687;100,668185685032;70,9290541581559;33,4524828040112;94,9357067594207
"200066819";"F";86,3686268571044;91,6138703800271;93,5626479095451;119,568924547055;121,128305088471
"200066819";"H";39,2006721083773;105,885561307961;78,4759267305006;39,6662310397175;89,5220344536293
"200066827";"F";100,623816617527;104,550634832694;88,8476902484498;94,8822988942792;104,078784960225
"200066827";"H";44,3958842014591;108,814760733318;69,274507109695;29,0278284052369;93,6629363347596
"200066835";"F";88,028787936399;126,821905408101;92,4229139373548;100,311910229009;118,575157812136
"200066835";"H";28,9238463709239;113,608294065898;78,6862030676337;25,8895906648541;88,2835522816021
"200066850";"F";73,0310179153864;100,212136765715;63,4885342015632;119,622386853274;109,711824172357
"200066850";"H";28,8950811782803;103,057902710229;59,7470988946108;38,4210987478275;92,320650015066
"200066868";"F";106,632509137157;90,1385764006838;99,8739391060718;116,857871122654;130,442532886504
"200066868";"H";37,8463201371616;83,1032622156596;72,4514466539794;21,810476869734;157,043996935281
"200066876";"F";103,23957481686;126,344334558976;95,8576632757311;103,443431751687;98,7492725507963
"200066876";"H";57,8246104979435;118,782443132279;87,4419542920573;20,4304714373086;123,41118618938
"200066884";"F";99,2682481502135;111,678952973529;93,3492230414439;121,946956809893;154,70153388954
"200066884";"H";54,2502528662048;112,831481855274;74,2055437930878;31,4482711980913;114,305155599008
"200066892";"F";95,0765668680554;116,67480250273;106,552292626201;98,5655548003238;149,624767175418
"200066892";"H";36,0516964277622;118,789992314283;99,0736962736143;21,6961482412311;97,6093982711614
"200066918";"F";153,256585427523;146,111650936573;143,12950696073;127,73583750425;103,551976067676
"200066918";"H";79,3091773230456;139,68190089427;131,185156364956;33,849903215386;96,7771918326393
"200066926";"F";82,1554441573601;91,4821606237348;84,5261932397756;93,4974454059496;80,492251009233
"200066926";"H";60,6175829159441;100,947536521204;82,0755089812158;35,2620003110706;90,5145621468304
"200066975";"F";87,0551599303697;79,1525205819654;76,5366146608471;85,4001235430769;86,583844966877
"200066975";"H";28,1628177017896;88,869845960782;65,7677698796869;24,3065683357429;77,0146971907849
"200067023";"F";83,05598513939;96,1228046974123;79,0695215811634;114,234480656325;111,797322632814
"200067023";"H";50,7638860501449;95,1233021168357;74,8551090651161;32,5914938590254;106,637980057476
"200067031";"F";95,8348203700623;103,934017845138;77,769312203377;116,001565231112;154,405970034777
"200067031";"H";49,8992053874642;88,5214667330361;65,5513339913725;37,9105659235388;130,241402265137
"200067049";"F";163,524279340679;137,754617515723;108,229361810554;86,0701837786715;100,608678719533
"200067049";"H";83,3470603104506;157,362895670846;75,3579659857291;34,739771017074;94,2510082870359
"200067064";"F";126,850514541035;149,140723031916;103,291401184483;127,989170627822;109,607585115133
"200067064";"H";63,540860027014;112,423680926533;100,884513452555;23,6953937933783;86,9917269252029
"200067072";"F";81,051014301683;96,6743633122236;83,142922018653;106,591983000172;115,860257244003
"200067072";"H";44,1984958445203;85,5080490114626;71,3340032833068;20,7298949968517;86,630529021582
"200067080";"F";79,1646201572217;113,550957955898;83,2241600732148;94,1404714275147;83,4617059746614
"200067080";"H";34,0401504337617;94,7406245904234;62,4337402046678;26,3310129909396;80,9949039482339
"200067106";"F";91,1972049337619;88,4426628767886;88,6219482938253;99,9853891124543;98,1770527010152
"200067106";"H";48,9001098428468;88,5370898522969;75,7746117672673;27,2890872616174;93,8988557326376
"200067114";"F";99,0462363144271;115,121273386255;91,8108438853201;89,8436456447968;90,2122908359821
"200067114";"H";63,2868133074529;123,16801189436;99,2219605566906;28,8949394519537;92,3520442430024
"200067122";"F";81,0921678069146;98,7761940107686;92,3220477362776;157,113405435504;145,29980807468
"200067122";"H";43,9772434209049;129,07391378748;73,2088897494935;27,1387748742766;69,7259141197387
"200067130";"F";94,0833300423473;113,742703568784;97,4095715278369;99,9896725296225;104,95481487368
"200067130";"H";50,4970700741464;119,141691634481;87,3100584112548;40,5412443586576;120,10716309193
"200067155";"F";82,6038554753271;96,3015627598067;86,7067191684952;121,859854003304;94,4300940495656
"200067155";"H";47,6623780044586;74,6604746487891;73,9679413356796;34,954052525823;99,261554680067
"200067163";"F";81,9645351859738;48,7125814283842;68,7236519365687;135,887547741845;101,563690257064
"200067163";"H";66,9407120253885;58,487466182418;60,6065676024343;38,1797894915585;94,8967354084808
"200067171";"F";76,3145888722726;87,0037174213751;49,9670093063531;103,087444139499;80,2391248512735
"200067171";"H";32,4793247050204;56,988874636765;30,1212323849469;34,6963592251369;99,4777425855111
"200067189";"F";100,472347419637;113,096733103846;98,0306686896598;103,827828675661;112,564186314163
"200067189";"H";50,1819582678273;115,841647309619;94,7768934546606;49,1814169990607;125,574696211358
"200067197";"F";109,390057151637;116,489261302981;104,066600826987;106,603029331866;132,164326961875
"200067197";"H";75,8023453031639;111,396214835458;108,204165791841;37,4104429628725;92,0796731182287
"200067205";"F";107,602831721105;109,260916881109;93,7600046422643;122,131006719676;115,857243639249
"200067205";"H";42,5028786441608;95,2227761470733;78,3058217982841;21,4105563715946;89,4070417951707
"200067213";"F";90,1836527523627;86,7992867644727;102,722890256694;104,175575417931;98,7795109691298
"200067213";"H";41,3146720366067;90,8602873491863;102,053441777872;30,640657775378;92,4191850317763
"200067221";"F";75,0465892441025;91,7142965054505;79,5988689578178;97,9752157976021;105,671442381971
"200067221";"H";36,4688651767551;72,5182307134951;56,9909947787592;20,8340147312748;80,3977554810196
"200067239";"F";75,7473633879292;57,8030373998344;66,3472562715717;112,246556732544;86,3229635202253
"200067239";"H";20,7278917972606;74,9254130276563;50,9743303953236;21,7677018278668;84,2573103787178
"200067247";"F";66,5850018049444;74,3316258751207;81,7208185754846;87,9663047474719;127,090310899219
"200067247";"H";37,1518896995844;65,651754482189;64,1141074169836;23,6043305511216;191,71244927843
"200067254";"F";96,3057629576032;86,6636461154714;103,874598990086;110,088232702031;92,6655627644521
"200067254";"H";48,1971268196929;86,9047559158707;90,8697508544833;31,7906009432036;91,2202044922598
"200067262";"F";93,4208123053207;94,8620702894081;73,6924258721671;127,409461819778;121,860570576932
"200067262";"H";44,5751012072505;103,286695187862;65,0775453554778;33,4442616818956;103,425370667115
"200067288";"F";95,4368170518354;108,137939433274;91,0383488864342;117,281092963447;93,5839773135003
"200067288";"H";42,2458883186436;86,7165804889603;65,5579438263085;25,509355198811;80,9724946255594
"200067296";"F";77,7563717014775;71,6732008237897;63,7875422170738;127,323401549723;100,04847938459
"200067296";"H";22,6479045762559;81,8544358099318;54,4767817422428;32,7660879900181;81,8290040667222
"200067304";"F";112,566178055079;156,709700361022;109,581234475193;86,4260605159495;117,267922821209
"200067304";"H";50,0750951156457;133,67439496842;93,6740474613134;20,0723736638087;70,6661419037223
"200067320";"F";84,2987448174508;107,386013973912;78,631877234456;128,188879911244;126,953363192513
"200067320";"H";36,1936867414908;72,9783915667097;68,5752289626067;31,5760431684361;100,154447661611
"200067346";"F";66,2582484326038;84,0075049612788;75,2645590816512;146,327042580734;109,581818770508
"200067346";"H";28,0190612274103;78,031342182775;62,4469703711223;30,7526812944757;114,839000769443
"200067361";"F";84,2400072900305;89,0813233736274;79,5325058057593;123,896193811565;107,708527785955
"200067361";"H";51,4110525479857;92,8175312967476;67,4212756131186;33,5901801678926;95,1670159318781
"200067379";"F";135,587372502674;152,19415670091;98,8964879218329;170,290274831867;159,060801036611
"200067379";"H";38,6765952985593;129,185305026161;78,4312888199406;24,7288807832087;105,530473784003
"200067429";"F";128,265698762985;147,981968404541;106,496546061483;89,3704138279379;120,180360553661
"200067429";"H";66,2871212732379;126,228593481381;91,073130205731;34,1896166011644;98,7650225505037
"200067437";"F";104,592483735695;109,685926283374;100,58220167032;112,455986306269;98,4619580817563
"200067437";"H";56,6430485554503;116,392771567438;97,3536765854903;38,8319044600156;105,579622154801
"200067445";"F";91,7051911654271;80,4820350738044;75,5544917592494;136,800186057326;175,667848184696
"200067445";"H";51,7400304102043;117,064360920751;77,7921758899411;49,264758578057;173,43622053528
"200067452";"F";65,3711456153939;43,8937621440105;46,9879822249302;121,723408162745;245,101316983301
"200067452";"H";35,1128732273116;94,5696483214063;40,2987500579959;46,4031107509887;268,841817670278
"200067460";"F";79,8195547374813;102,195216942013;78,9819338749715;85,2865288018502;117,859602871975
"200067460";"H";40,3076286941633;83,5905662880522;64,4327998168376;20,0677212140666;97,3479840682202
"200067478";"F";71,6560529911185;80,0813727905783;55,942507273813;118,96728962561;84,086141403673
"200067478";"H";40,5766340026344;85,317865075784;50,8994716513238;23,3907375401444;74,8989618543698
"200067486";"F";146,286173351387;117,383786327742;83,5719221003717;144,947165596954;98,7168379131491
"200067486";"H";32,6093255243015;105,979960638766;65,43907893848;17,8629072249157;67,4126723457721
"200067502";"F";171,145946506171;121,818672586413;112,548049428144;117,214629357817;98,7694149564249
"200067502";"H";40,8816358103624;128,905030095375;109,536471860502;24,6416558715156;92,8603470205625
"200067510";"F";98,8706027921128;110,632988264706;87,8532118301104;99,6319679321212;111,580920277991
"200067510";"H";49,5467116996673;109,196214711926;83,5711184532205;32,4314738269754;82,8337003239439
"200067544";"F";109,452203220257;136,763786982465;92,8170848468894;107,921657284455;97,5885352189189
"200067544";"H";58,5000029064393;108,492803193769;78,4988529921376;29,7031224182678;82,39735416115
"200067551";"F";93,0149403984858;80,5398342021998;77,6494453512513;126,936511247727;96,0142210479242
"200067551";"H";32,7060940088746;88,9306890313367;76,3807975222478;33,6556934731803;97,2154132954307
"200067593";"F";105,609318111994;110,393590496723;79,5922461382989;103,422110394594;133,995375683849
"200067593";"H";58,4480398158725;96,5759350778986;77,7306588214095;43,4247584034351;95,7980149670142
"200067627";"F";83,7979888417721;106,624512474566;63,2563550075712;134,736987054111;152,432576821803
"200067627";"H";43,3161843846664;108,214469277958;57,5436789445441;31,6336352716861;132,587197802154
"200067635";"F";49,0428700024707;65,32665370685;56,1437481915022;129,020981686364;111,005163403889
"200067635";"H";20,6162300805576;68,5449288947447;51,8516743687377;24,4189650431724;86,7398559363212
"200067643";"F";82,5988756481148;91,6825197309319;80,5742211004453;135,518392161755;131,997387429156
"200067643";"H";22,9085407449274;108,302475480687;69,7378915349326;33,6119900095103;82,5650214455415
"200067650";"F";130,914627854463;100,121817706447;87,8844206904863;143,063831825799;105,6647419235
"200067650";"H";25,7548638880586;111,398789718407;72,5894520743415;37,0185757750934;79,5872094429635
"200067668";"F";94,5727832423226;122,833376404408;109,333330300226;85,873087944347;116,067207291135
"200067668";"H";38,5086164390539;135,258028479736;96,1537859724344;20,4388360629189;105,660132321464
"200067676";"F";84,3956273459985;107,000065610794;91,6893714174602;101,255491565563;96,8865972356319
"200067676";"H";34,8672070337156;112,868942724386;83,6096877022963;24,7396047351387;93,6129220036877
"200067684";"F";86,465381145774;114,15778486398;91,9037938074264;99,8382257622877;98,3424146731033
"200067684";"H";40,5870547648919;110,898600901918;81,154293636965;26,7633082540266;100,421751118336
"200067692";"F";109,564171592451;138,143332605409;87,8700244564631;129,547393757831;118,651030302267
"200067692";"H";59,2115979450804;146,267038300406;89,0588533555094;42,1122934183554;80,2688868285052
"200067700";"F";124,580332864299;142,11918945426;103,111522149397;92,0784812667545;99,1781602104187
"200067700";"H";72,4255915823021;130,229811842377;90,3248195327112;22,7035908380649;96,8547392383316
"200067742";"F";75,2211426971788;83,7920343441021;74,8822320863866;123,376394989702;156,778198921125
"200067742";"H";38,815554314592;77,7739823522043;74,4327252468994;49,4371481621241;174,546261710928
"200067759";"F";142,041121592317;144,990622028637;126,388739630391;99,9546886114026;100,233447896555
"200067759";"H";47,5567352630581;134,172214961454;102,95989554169;31,669322683087;96,1116542566367
"200067767";"F";85,8611518338881;102,562221840384;78,0119683534214;135,813076853235;121,656473327335
"200067767";"H";58,2310581627762;86,4485241757126;75,1591518345174;43,2649696484198;138,286505813363
"200067783";"F";92,0581480184238;90,1138538406334;76,5398593793086;107,836537873435;105,31798791194
"200067783";"H";35,9177477969171;83,5276271576963;61,3575450308976;24,4419367412407;67,0246507334754
"200067791";"F";93,0311942429937;120,918364016262;98,6925334004096;119,959066719631;98,0229522699083
"200067791";"H";52,9043606725524;128,417869661697;87,9793878750931;34,2567783240851;94,3449775471588
"200067817";"F";74,4778483380439;87,7260032366081;71,5091321569521;112,288140656122;98,8112419365058
"200067817";"H";31,3853075430305;97,5763402946135;61,6777040050812;30,3469212433289;97,7233558047701
"200067825";"F";94,0599848342772;105,019246782214;94,8543415814415;130,277019992099;105,280618538352
"200067825";"H";51,5486124314328;101,688331893329;83,8286045134356;36,6203070793359;124,949169350715
"200067841";"F";119,262907720775;102,923240123503;90,010940773729;151,990793245663;97,565278842937
"200067841";"H";60,3306981294142;131,386949122738;68,7153325267297;21,8225143692072;87,6300661881449
"200067866";"F";54,0120214949546;74,5864733757991;59,4762251723746;139,427074676528;123,17167957811
"200067866";"H";23,6448304552689;74,3969693475266;48,4741015371604;27,4803202366844;115,066451838937
"200067874";"F";97,1970281073458;102,305039283585;82,5634039971104;102,909590770575;90,5393642789002
"200067874";"H";37,6466044998785;98,8805847100842;74,1579085249058;19,2999746444515;106,729211780738
"200067882";"F";113,544820780625;131,711452548331;97,9714866099751;111,053563024771;94,4849019472599
"200067882";"H";67,476238999426;101,598719858747;73,0116077096279;48,2364776736803;86,1279053090023
"200067890";"F";104,777702478405;89,2336450352;78,9238708481358;105,211442929646;112,463786612461
"200067890";"H";56,4938885588331;79,3322638835147;81,0218284377525;43,7108810217156;107,750367321322
"200067908";"F";98,7897193347093;99,9128470884089;74,3169579954945;146,795114397451;151,355002698355
"200067908";"H";53,1732360371538;101,840172925988;65,5920220452137;36,6130824013176;113,960112823323
"200067916";"F";111,120291143094;118,276621856406;100,891428436707;106,351662349083;101,209963015343
"200067916";"H";50,8913383754878;134,365992451414;94,6494725138122;22,8466339839811;95,0778797015374
"200067924";"F";73,9572697099506;85,4966298599411;67,42967159557;86,1082736047143;72,9858223235218
"200067924";"H";28,086774293369;82,4735982694312;59,3790696422711;17,9451544525478;82,7006229613795
"200067932";"F";80,1266098764652;90,9010402822953;89,6378962183332;107,91018171994;96,9362458732622
"200067932";"H";43,0785240306959;86,075467600963;84,2589917710756;28,4007648934947;98,5374507373409
"200067940";"F";99,1913119547068;108,21586417954;101,823359026955;124,592371367016;123,43200482603
"200067940";"H";74,6929351033645;127,651183932716;112,133290735779;58,808053188659;130,953315162388
"200067957";"F";72,7290216131094;52,920458180928;56,7784165498682;141,31158895395;116,189730318726
"200067957";"H";19,4442636650516;63,8570603528426;54,3916138450886;27,4467687570979;117,517946589956
"200067965";"F";114,224889039389;102,043337128126;103,691801689877;95,4518899756746;97,4439875144877
"200067965";"H";49,0496882311528;110,742100946689;96,1987470685;25,5334697752894;92,5102886431867
"200067973";"F";77,2618976968619;90,5733379711774;75,6170853430687;86,88661939724;95,1484994542849
"200067973";"H";30,5595453682195;101,418827735075;69,2324418445412;29,6902575685908;100,730698625776
"200067981";"F";96,7463735164996;92,0671659852098;91,2201248066366;115,932417361533;120,002051170719
"200067981";"H";61,5660469447919;105,666122318036;88,6423955379018;37,685529644691;93,8750309981464
"200067999";"F";105,837414616467;117,796145615293;118,34771558306;80,0081510665807;90,6790893182606
"200067999";"H";54,0630083631432;127,782674854539;104,867776080747;25,0068425905561;89,7288357652911
"200068005";"F";110,327489960639;140,637190595374;98,6497407388012;104,219586727461;98,4248347928256
"200068005";"H";49,7608135501273;126,124192797982;86,7657781302477;23,5982805654923;106,099427835595
"200068047";"F";192,226874102804;159,726216938644;158,738232295901;92,1593594684779;105,298896589336
